applicant_id,application_date,credit_score,income,age,employment_status,loan_amount,dti_ratio,experiment_group,funnel_stage,decision_outcome,funding_status,defaulted,approved_date,funded_date,funded_amount
APP-08202,2025-03-16,798,65047,57,Employed,12910,0.05,A,Approved,Approved,Not Funded,0,,,
APP-08203,2025-01-24,585,47717,21,Employed,28269,0.13672730943399386,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08204,2025-01-12,553,61216,24,Employed,10232,0.11212363881834289,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08205,2024-12-06,602,35651,56,Employed,9880,0.36598311947776146,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08206,2025-01-24,596,17112,67,Employed,6790,0.21936112686687567,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08207,2025-02-08,723,58695,40,Self-employed,13673,0.05,A,Funded,Approved,Funded,0,2025-02-10,2025-02-12,13337.0
APP-08208,2025-01-22,462,37359,43,Employed,9505,0.47510614939256696,A,Application Started,N/A,Not Funded,0,,,
APP-08209,2025-02-11,520,31743,54,Employed,9803,0.32522549746068774,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08210,2025-02-16,691,83574,47,Employed,22673,0.2688258221900082,A,Funded,Approved,Funded,0,2025-02-17,2025-02-18,21293.0
APP-08211,2025-02-03,724,15000,39,Self-employed,7672,0.09000050633949924,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08212,2024-11-13,726,80001,38,Employed,30010,0.05,A,Funded,Approved,Funded,0,2024-11-15,2024-11-16,26983.0
APP-08213,2025-04-01,555,56323,25,Self-employed,15510,0.20673845060010052,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08214,2024-11-27,532,47335,46,Self-employed,13769,0.1364207671068077,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08215,2025-02-12,589,15000,42,Unemployed,2519,0.32320118568951767,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08216,2025-01-03,678,78477,38,Self-employed,13515,0.29016912552023644,B,Application Started,N/A,Not Funded,0,,,
APP-08217,2025-01-11,828,47271,31,Employed,22361,0.05,B,Funded,Approved,Funded,0,2025-01-12,2025-01-14,20828.0
APP-08218,2025-02-16,404,15246,33,Employed,3061,0.45132559194378524,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08219,2024-12-23,623,43888,51,Employed,15979,0.36916263366323965,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08220,2025-03-29,490,42148,54,Self-employed,22299,0.12863458384935045,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08221,2025-05-03,451,42888,40,Employed,13544,0.34599762638952136,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08222,2024-12-02,766,79456,38,Self-employed,24280,0.05,A,Funded,Approved,Funded,0,2024-12-05,2024-12-07,22817.0
APP-08223,2024-11-16,715,72817,33,Employed,39530,0.24136653770676483,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-08224,2025-03-25,703,60358,55,Self-employed,32543,0.17795338484370796,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08225,2025-03-12,760,69318,44,Self-employed,37851,0.13735521968159062,B,Funded,Approved,Funded,0,2025-03-16,2025-03-17,36622.0
APP-08226,2025-04-23,592,22384,48,Employed,9118,0.3253689971293741,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08227,2024-12-31,598,29779,48,Self-employed,17228,0.17153027594764284,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08228,2024-12-30,850,87909,40,Employed,45583,0.15901107066219636,B,Funded,Approved,Funded,0,2025-01-02,2025-01-04,42302.0
APP-08229,2025-02-28,620,63744,30,Self-employed,21483,0.09936361875184888,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-08230,2025-01-13,738,73275,32,Unemployed,31750,0.05,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08231,2025-01-28,650,39711,57,Unemployed,8133,0.05,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-08232,2024-11-14,428,46009,35,Employed,18316,0.42246636286677286,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08233,2025-02-09,404,15000,39,Employed,4026,0.4202682877141998,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08234,2024-12-06,580,64547,30,Self-employed,17918,0.16954532128716335,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-08235,2025-02-20,776,57382,29,Self-employed,11853,0.05,A,Funded,Approved,Funded,0,2025-02-21,2025-02-22,10393.0
APP-08236,2024-12-29,744,93083,34,Employed,28966,0.2250641905770975,A,Funded,Approved,Funded,0,2024-12-30,2025-01-01,28966.0
APP-08237,2024-11-14,759,30471,64,Self-employed,11171,0.09435422544319748,A,Application Started,N/A,Not Funded,0,,,
APP-08238,2024-12-23,531,73368,51,Employed,30826,0.40853253053622945,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08239,2025-01-31,843,62070,37,Employed,17825,0.05,B,Approved,Approved,Not Funded,0,,,
APP-08240,2025-02-07,534,30810,56,Self-employed,15605,0.22958262161233683,A,Application Started,N/A,Not Funded,0,,,
APP-08241,2024-12-14,675,56396,42,Employed,21680,0.23630335926856028,B,Funded,Approved,Funded,0,2024-12-16,2024-12-17,19846.0
APP-08242,2025-04-29,648,35858,60,Employed,15674,0.1812018089926772,A,Approved,Approved,Not Funded,0,,,
APP-08243,2025-03-17,629,46453,70,Unemployed,12782,0.260309319733294,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08244,2025-02-14,810,51247,56,Employed,26461,0.05455858190199741,B,Funded,Approved,Funded,0,2025-02-15,2025-02-16,24720.0
APP-08245,2025-01-26,565,27478,45,Employed,11840,0.29367851065467887,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08246,2024-11-23,488,43537,52,Employed,23425,0.6022859264983498,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08247,2024-12-18,652,32168,44,Employed,7140,0.0802695917688332,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-08248,2025-03-14,602,29836,21,Employed,9586,0.09963625923295323,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08249,2025-03-14,850,42544,36,Self-employed,8545,0.05,B,Funded,Approved,Funded,0,2025-03-16,2025-03-18,8178.0
APP-08250,2024-12-29,731,48021,32,Self-employed,11860,0.1735404936500898,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08251,2024-11-14,600,71232,35,Employed,23331,0.1394918607703286,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08252,2025-03-29,523,20381,65,Self-employed,11261,0.5111508879244373,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08253,2024-12-02,424,15000,57,Unemployed,6010,0.4821928669262767,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-08254,2024-12-15,526,41478,49,Employed,12388,0.2666750704043134,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08255,2025-01-16,663,43884,53,Employed,21332,0.05,A,Funded,Approved,Funded,0,2025-01-18,2025-01-20,20085.0
APP-08256,2025-04-03,821,111663,21,Self-employed,17738,0.07572673807115313,B,Approved,Approved,Not Funded,0,,,
APP-08257,2025-02-08,784,60149,52,Employed,19039,0.05,A,Funded,Approved,Funded,0,2025-02-11,2025-02-12,18283.0
APP-08258,2024-12-13,677,59404,55,Employed,24971,0.16892033545370222,B,Approved,Approved,Not Funded,0,,,
APP-08259,2025-04-20,611,64975,18,Self-employed,26799,0.3019162006837064,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08260,2025-02-11,682,71691,53,Self-employed,30354,0.1623629450971288,B,Funded,Approved,Funded,0,2025-02-13,2025-02-15,29565.0
APP-08261,2025-04-26,587,48365,26,Unemployed,11857,0.11377724347976487,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08262,2024-12-16,850,66777,20,Employed,20145,0.05,A,Funded,Approved,Funded,1,2024-12-18,2024-12-19,17833.0
APP-08263,2025-01-08,627,88180,59,Self-employed,50192,0.3142801112663542,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08264,2025-01-01,639,46904,31,Self-employed,27593,0.23028435542747017,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-08265,2024-11-22,384,15000,35,Employed,4356,0.5898522560276805,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08266,2025-02-11,626,34683,55,Self-employed,15261,0.3013316469837,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08267,2025-01-02,750,25463,40,Employed,6584,0.05,A,Approved,Approved,Not Funded,0,,,
APP-08268,2025-04-09,521,53532,41,Employed,16907,0.258716406854305,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-08269,2025-03-07,559,15000,41,Self-employed,7598,0.6102680451286686,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08270,2025-02-13,745,59385,48,Employed,22300,0.24261399450015622,B,Funded,Approved,Funded,0,2025-02-14,2025-02-15,22300.0
APP-08271,2025-02-04,472,28102,41,Employed,14959,0.37776911692562487,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08272,2025-03-23,776,107399,45,Employed,46496,0.10742434336928908,B,Application Started,N/A,Not Funded,0,,,
APP-08273,2025-04-30,586,15000,37,Employed,6495,0.10184727537406235,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08274,2024-11-24,603,27277,48,Employed,4507,0.13141781063471403,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08275,2025-01-24,515,33778,47,Employed,16461,0.14421355225955948,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08276,2025-02-17,695,50549,66,Employed,29825,0.1490992072399659,B,Funded,Approved,Funded,0,2025-02-20,2025-02-21,26451.0
APP-08277,2025-01-22,850,59009,39,Employed,21412,0.05,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-08278,2025-02-10,743,57680,41,Employed,12768,0.20882391580026632,A,Funded,Approved,Funded,0,2025-02-11,2025-02-12,11326.0
APP-08279,2025-02-06,546,15000,46,Self-employed,8844,0.2606949098514667,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08280,2024-11-26,786,70743,55,Unemployed,19847,0.15248818591608201,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08281,2025-01-04,611,15000,30,Employed,5012,0.3091869992487809,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-08282,2025-05-02,814,65884,45,Employed,12176,0.326384680782642,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-08283,2024-12-30,746,47592,18,Employed,9512,0.2925673962299802,B,Funded,Approved,Funded,0,2025-01-02,2025-01-03,8802.0
APP-08284,2025-02-01,300,35325,40,Employed,8741,0.8238235091610335,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08285,2025-02-26,529,73006,56,Unemployed,28969,0.43910239250083455,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08286,2025-02-07,763,54678,35,Self-employed,21926,0.05,B,Approved,Approved,Not Funded,0,,,
APP-08287,2024-12-31,668,79614,46,Employed,33661,0.1839191026147688,A,Funded,Approved,Funded,0,2025-01-02,2025-01-03,30578.0
APP-08288,2025-02-23,527,31377,37,Employed,12949,0.6533832835657055,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08289,2025-04-21,573,22977,33,Employed,8567,0.33479321120688044,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08290,2025-05-03,421,62018,55,Employed,31687,0.32548321546565917,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08291,2024-12-06,639,59315,31,Employed,33824,0.22664542018519782,B,Approved,Approved,Not Funded,0,,,
APP-08292,2025-01-02,850,70088,47,Self-employed,19021,0.05,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-08293,2024-12-23,746,73343,47,Employed,15298,0.05,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-08294,2024-12-18,850,75484,33,Self-employed,25761,0.05,A,Funded,Approved,Funded,0,2024-12-19,2024-12-21,23315.0
APP-08295,2025-05-03,755,59115,45,Unemployed,9570,0.1421818886821093,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08296,2025-03-31,773,35771,32,Employed,19584,0.05,B,Funded,Approved,Funded,0,2025-04-01,2025-04-03,17738.0
APP-08297,2025-02-07,850,64589,50,Employed,16655,0.05,A,Funded,Approved,Funded,1,2025-02-08,2025-02-10,14185.0
APP-08298,2025-03-27,695,66965,28,Unemployed,26597,0.05,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08299,2025-02-10,627,45244,39,Employed,9129,0.17185589841959906,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-08300,2025-02-25,773,80346,40,Employed,32055,0.05,A,Funded,Approved,Funded,0,2025-02-28,2025-03-01,32055.0
APP-08301,2024-12-25,824,75073,57,Self-employed,12578,0.05,B,Funded,Approved,Funded,0,2024-12-27,2024-12-29,12578.0
APP-08302,2025-03-24,592,26637,45,Employed,13210,0.24693655309444149,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08303,2024-11-13,563,15000,55,Employed,8699,0.05,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08304,2025-01-25,666,48456,50,Employed,13962,0.05,A,Funded,Approved,Funded,0,2025-01-28,2025-01-30,13369.0
APP-08305,2025-03-16,749,49415,50,Unemployed,13154,0.05,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08306,2025-03-17,745,66226,40,Self-employed,23284,0.05,B,Funded,Approved,Funded,0,2025-03-20,2025-03-22,22153.0
APP-08307,2024-12-22,479,18537,56,Employed,7952,0.353695560873719,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08308,2025-04-30,850,57692,39,Employed,13559,0.05,B,Application Started,N/A,Not Funded,0,,,
APP-08309,2024-11-13,573,63361,23,Employed,32408,0.05,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08310,2025-04-12,618,49764,41,Unemployed,11910,0.3087990100913099,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08311,2024-11-18,541,25045,49,Self-employed,3818,0.25094088649569235,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08312,2025-01-19,850,70352,24,Employed,27149,0.05,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-08313,2024-11-17,679,80478,33,Unemployed,16241,0.05,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08314,2025-01-09,547,45575,29,Unemployed,21156,0.2511134247748632,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08315,2024-12-23,753,72159,53,Self-employed,16261,0.11055453848674567,A,Funded,Approved,Funded,0,2024-12-25,2024-12-27,16261.0
APP-08316,2025-04-10,742,44155,64,Unemployed,22864,0.06873582031488523,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-08317,2025-04-09,627,68228,41,Employed,24675,0.21687192814012365,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08318,2025-03-16,750,106362,50,Self-employed,43058,0.05,A,Application Started,N/A,Not Funded,0,,,
APP-08319,2025-03-01,550,24170,50,Employed,5654,0.2784177217191103,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08320,2025-03-06,590,20362,62,Self-employed,4398,0.07138080078252979,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-08321,2025-03-18,408,29310,36,Unemployed,12722,0.46428509419605163,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-08322,2024-11-27,491,51610,41,Employed,13674,0.28758477219845985,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08323,2025-02-10,850,68172,39,Self-employed,22064,0.05,A,Funded,Approved,Funded,0,2025-02-13,2025-02-16,20811.0
APP-08324,2025-02-14,846,48535,44,Employed,17751,0.05,A,Funded,Approved,Funded,0,2025-02-15,2025-02-17,15611.0
APP-08325,2024-11-22,657,48528,70,Employed,12293,0.05,B,Funded,Approved,Funded,0,2024-11-25,2024-11-27,11380.0
APP-08326,2025-02-20,849,81861,44,Employed,41580,0.05,B,Funded,Approved,Funded,0,2025-02-22,2025-02-23,39822.0
APP-08327,2024-12-30,630,39859,33,Employed,22828,0.27557222138046145,B,Approved,Approved,Not Funded,0,,,
APP-08328,2025-04-30,620,59145,30,Employed,20366,0.12091417548742843,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-08329,2025-04-22,656,73894,59,Employed,41594,0.3095613446306793,B,Funded,Approved,Funded,0,2025-04-25,2025-04-26,40042.0
APP-08330,2025-04-03,635,53304,33,Employed,29168,0.09899898318724824,B,Funded,Approved,Funded,1,2025-04-04,2025-04-06,27235.0
APP-08331,2024-12-09,624,46841,51,Employed,10526,0.10332659677309496,B,Funded,Approved,Funded,1,2024-12-11,2024-12-13,9900.0
APP-08332,2025-03-16,787,80286,35,Self-employed,18306,0.05,A,Funded,Approved,Funded,0,2025-03-17,2025-03-20,17472.0
APP-08333,2024-11-13,668,34677,28,Employed,12651,0.13873348271863073,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-08334,2025-02-18,735,39405,51,Employed,15235,0.05,A,Funded,Approved,Funded,0,2025-02-20,2025-02-21,14496.0
APP-08335,2025-02-18,773,56968,36,Self-employed,17290,0.05,B,Application Started,N/A,Not Funded,0,,,
APP-08336,2024-12-31,696,44762,49,Self-employed,13017,0.09519386878647963,B,Funded,Approved,Funded,0,2025-01-02,2025-01-04,12928.0
APP-08337,2024-12-18,533,22233,49,Self-employed,7650,0.30522389270562944,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-08338,2025-02-25,487,70309,50,Self-employed,32392,0.5546400447675348,B,Application Started,N/A,Not Funded,0,,,
APP-08339,2025-03-05,667,95139,40,Employed,17883,0.28090492780155407,B,Funded,Approved,Funded,0,2025-03-08,2025-03-09,17883.0
APP-08340,2025-01-08,629,40825,52,Unemployed,19178,0.2713988362051901,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-08341,2024-12-29,660,52834,32,Unemployed,29946,0.128017557443861,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08342,2025-01-15,648,46043,18,Self-employed,22725,0.10439760687306339,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08343,2025-04-12,850,92149,52,Employed,21770,0.05,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-08344,2025-04-22,490,60112,45,Employed,11383,0.27905764650032194,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08345,2025-03-21,411,15000,36,Self-employed,5560,0.3561104692986447,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08346,2025-03-14,689,63420,26,Employed,36807,0.1019310278852724,A,Approved,Approved,Not Funded,0,,,
APP-08347,2025-03-29,604,19263,19,Employed,9989,0.08824246088178767,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08348,2024-12-13,687,88865,44,Unemployed,35833,0.05,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08349,2025-04-28,720,65804,63,Employed,14104,0.21823111334470852,B,Funded,Approved,Funded,0,2025-05-01,2025-05-02,12056.0
APP-08350,2025-04-08,804,48933,42,Employed,23058,0.05,B,Funded,Approved,Funded,0,2025-04-11,2025-04-12,23058.0
APP-08351,2024-12-07,469,27073,39,Unemployed,13965,0.23278335926930274,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08352,2024-11-12,583,37520,43,Self-employed,21415,0.4372410739779998,A,Documents Uploaded,N/A,Not Funded,0,,,
APP-08353,2025-05-01,701,65602,70,Employed,27910,0.05,A,Application Started,N/A,Not Funded,0,,,
APP-08354,2025-03-01,742,80038,53,Employed,30535,0.25390390191096646,A,Approved,Approved,Not Funded,0,,,
APP-08355,2024-11-24,850,47035,32,Self-employed,20160,0.05,B,Funded,Approved,Funded,0,2024-11-25,2024-11-27,19915.0
APP-08356,2025-02-23,764,98175,44,Self-employed,56397,0.05,B,Application Started,N/A,Not Funded,0,,,
APP-08357,2025-03-06,643,81413,47,Self-employed,35223,0.2870240824598045,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08358,2025-04-16,543,21793,31,Employed,5795,0.16035426977476788,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08359,2025-01-24,582,44656,53,Self-employed,19481,0.498649922356869,A,Application Started,N/A,Not Funded,0,,,
APP-08360,2024-12-22,578,77016,34,Employed,42041,0.19394753255431196,B,Application Started,N/A,Not Funded,0,,,
APP-08361,2025-02-08,728,82458,25,Self-employed,33407,0.14136349264411072,A,Funded,Approved,Funded,0,2025-02-12,2025-02-13,31304.0
APP-08362,2024-12-10,680,46265,44,Employed,17405,0.05,B,Funded,Approved,Funded,0,2024-12-14,2024-12-15,16206.0
APP-08363,2025-02-23,491,50386,43,Employed,24186,0.5849920774658881,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08364,2025-04-09,597,104643,43,Employed,46821,0.27425395654289786,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08365,2024-11-29,755,62603,34,Self-employed,10987,0.3458419850940913,A,Application Started,N/A,Not Funded,0,,,
APP-08366,2025-03-15,692,41547,36,Self-employed,19792,0.28686080169271294,B,Funded,Approved,Funded,0,2025-03-17,2025-03-18,17662.0
APP-08367,2025-01-11,718,60248,57,Employed,20086,0.20305493405386593,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-08368,2025-01-31,695,59431,49,Employed,34077,0.05,B,Funded,Approved,Funded,0,2025-02-03,2025-02-04,31589.0
APP-08369,2025-04-20,845,59009,32,Employed,34630,0.05,B,Funded,Approved,Funded,0,2025-04-21,2025-04-23,32970.0
APP-08370,2025-01-28,678,61632,20,Employed,21690,0.07999840241301431,A,Funded,Approved,Funded,0,2025-01-31,2025-02-01,20052.0
APP-08371,2025-03-17,603,20211,33,Employed,11842,0.22518408876588125,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08372,2025-01-16,540,25689,45,Self-employed,7446,0.32215811670027394,A,Underwriting Review,Rejected,Not Funded,0,,,
APP-08373,2024-11-17,679,68064,36,Self-employed,31118,0.05,B,Documents Uploaded,N/A,Not Funded,0,,,
APP-08374,2024-12-20,357,15000,35,Unemployed,2756,0.505265630948983,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08375,2025-01-18,627,65763,36,Self-employed,14155,0.17679167535064808,B,Funded,Approved,Funded,0,2025-01-20,2025-01-21,14056.0
APP-08376,2025-03-28,625,15000,43,Employed,8085,0.05,B,Funded,Approved,Funded,0,2025-03-31,2025-04-02,8085.0
APP-08377,2024-12-06,486,15000,53,Employed,8283,0.4875625774953289,B,Underwriting Review,Rejected,Not Funded,0,,,
APP-08378,2024-11-14,538,28820,43,Self-employed,11230,0.335872781991452,B,Underwriting Review,Rejected,Not Funded,0,,,
